<bound method Module.state_dict of NormalizedCrossEntropyLoss_REVISED(
  (reduction): SimpleCNN(
    (conv_layers): Sequential(
      (0): Conv2d(3, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU()
      (3): Conv2d(32, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (5): ReLU()
      (6): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (7): Conv2d(32, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (8): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (9): ReLU()
      (10): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (11): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (12): ReLU()
      (13): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (14): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (15): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (16): ReLU()
      (17): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (18): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (19): ReLU()
      (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (fc_layers): Sequential(
      (0): Flatten(start_dim=1, end_dim=-1)
      (1): Linear(in_features=2048, out_features=256, bias=True)
      (2): ReLU()
      (3): Dropout(p=0.5, inplace=False)
      (4): Linear(in_features=256, out_features=10, bias=True)
    )
  )
  (cross_entropy): CrossEntropyLoss()
)>

<bound method Optimizer.state_dict of SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    fused: None
    initial_lr: 0.01
    lr: 0.0003125
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0.001
)>

{'step_size': 10, 'gamma': 0.5, 'base_lrs': [0.01], 'last_epoch': 50, 'verbose': False, '_step_count': 51, '_get_lr_called_within_step': False, '_last_lr': [0.0003125]}


Key Info: Transforms: HOR_FLIP ROT_10 NORM | Loss: NormalizedCrossEntropy_REVISED | Optimizer(SGD): LR_0.01 MOMENTUM_0.9 W_DECAY_1e-3 | Scheduler: STEP_10 GAMMA_0.5


Epoch 0 | Train Accuracy: 0.2833 | Train Loss: 0.9416 | Test Loss: 0.8279 | Test Accuracy: 0.4757
Epoch 30 | Train Accuracy: 0.6153 | Train Loss: 0.7626 | Test Loss: 0.6187 | Test Accuracy: 0.7847
Epoch 31 | Train Accuracy: 0.6200 | Train Loss: 0.7603 | Test Loss: 0.6165 | Test Accuracy: 0.7837
Epoch 32 | Train Accuracy: 0.6211 | Train Loss: 0.7595 | Test Loss: 0.6221 | Test Accuracy: 0.7787
Epoch 33 | Train Accuracy: 0.6218 | Train Loss: 0.7589 | Test Loss: 0.6243 | Test Accuracy: 0.7789
Epoch 34 | Train Accuracy: 0.6232 | Train Loss: 0.7582 | Test Loss: 0.6238 | Test Accuracy: 0.7835
Epoch 35 | Train Accuracy: 0.6236 | Train Loss: 0.7560 | Test Loss: 0.6221 | Test Accuracy: 0.7781
Epoch 36 | Train Accuracy: 0.6253 | Train Loss: 0.7554 | Test Loss: 0.6195 | Test Accuracy: 0.7772
Epoch 37 | Train Accuracy: 0.6264 | Train Loss: 0.7547 | Test Loss: 0.6237 | Test Accuracy: 0.7783
Epoch 38 | Train Accuracy: 0.6248 | Train Loss: 0.7552 | Test Loss: 0.6226 | Test Accuracy: 0.7827
Epoch 39 | Train Accuracy: 0.6274 | Train Loss: 0.7526 | Test Loss: 0.6032 | Test Accuracy: 0.7854
Epoch 40 | Train Accuracy: 0.6315 | Train Loss: 0.7489 | Test Loss: 0.6155 | Test Accuracy: 0.7769
Epoch 41 | Train Accuracy: 0.6297 | Train Loss: 0.7484 | Test Loss: 0.6140 | Test Accuracy: 0.7849
Epoch 42 | Train Accuracy: 0.6311 | Train Loss: 0.7468 | Test Loss: 0.6160 | Test Accuracy: 0.7875
Epoch 43 | Train Accuracy: 0.6336 | Train Loss: 0.7453 | Test Loss: 0.6096 | Test Accuracy: 0.7853
Epoch 44 | Train Accuracy: 0.6346 | Train Loss: 0.7466 | Test Loss: 0.6153 | Test Accuracy: 0.7841
Epoch 45 | Train Accuracy: 0.6340 | Train Loss: 0.7461 | Test Loss: 0.6123 | Test Accuracy: 0.7860
Epoch 46 | Train Accuracy: 0.6335 | Train Loss: 0.7438 | Test Loss: 0.6077 | Test Accuracy: 0.7859
Epoch 47 | Train Accuracy: 0.6344 | Train Loss: 0.7437 | Test Loss: 0.6117 | Test Accuracy: 0.7791
Epoch 48 | Train Accuracy: 0.6352 | Train Loss: 0.7427 | Test Loss: 0.6037 | Test Accuracy: 0.7851
Epoch 49 | Train Accuracy: 0.6337 | Train Loss: 0.7438 | Test Loss: 0.6090 | Test Accuracy: 0.7864
