<bound method Module.state_dict of NormalizedCrossEntropyLoss_REVISED(
  (reduction): SimpleCNN(
    (conv_layers): Sequential(
      (0): Conv2d(3, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU()
      (3): Conv2d(32, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (5): ReLU()
      (6): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (7): Conv2d(32, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (8): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (9): ReLU()
      (10): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (11): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (12): ReLU()
      (13): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (14): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (15): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (16): ReLU()
      (17): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (18): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (19): ReLU()
      (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (fc_layers): Sequential(
      (0): Flatten(start_dim=1, end_dim=-1)
      (1): Linear(in_features=2048, out_features=256, bias=True)
      (2): ReLU()
      (3): Dropout(p=0.5, inplace=False)
      (4): Linear(in_features=256, out_features=10, bias=True)
    )
  )
  (cross_entropy): CrossEntropyLoss()
)>

<bound method Optimizer.state_dict of SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    fused: None
    initial_lr: 0.01
    lr: 0.00125
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0005
)>

{'step_size': 15, 'gamma': 0.5, 'base_lrs': [0.01], 'last_epoch': 50, 'verbose': False, '_step_count': 51, '_get_lr_called_within_step': False, '_last_lr': [0.00125]}


Key Info: Transforms: HOR_FLIP ROT_10 NORM | Loss: NormalizedCrossEntropy_REVISED | Optimizer(SGD): LR_0.01 MOMENTUM_0.9 W_DECAY_5e-4 | Scheduler: STEP_15 GAMMA_0.5


Epoch 0 | Train Accuracy: 0.2857 | Train Loss: 0.9414 | Test Loss: 0.8261 | Test Accuracy: 0.4770
Epoch 22 | Train Accuracy: 0.5983 | Train Loss: 0.7819 | Test Loss: 0.6495 | Test Accuracy: 0.7445
Epoch 23 | Train Accuracy: 0.6010 | Train Loss: 0.7787 | Test Loss: 0.6384 | Test Accuracy: 0.7632
Epoch 24 | Train Accuracy: 0.6026 | Train Loss: 0.7779 | Test Loss: 0.6462 | Test Accuracy: 0.7638
Epoch 25 | Train Accuracy: 0.6021 | Train Loss: 0.7773 | Test Loss: 0.6372 | Test Accuracy: 0.7701
Epoch 26 | Train Accuracy: 0.6045 | Train Loss: 0.7749 | Test Loss: 0.6325 | Test Accuracy: 0.7668
Epoch 27 | Train Accuracy: 0.6054 | Train Loss: 0.7730 | Test Loss: 0.6455 | Test Accuracy: 0.7565
Epoch 28 | Train Accuracy: 0.6066 | Train Loss: 0.7694 | Test Loss: 0.6560 | Test Accuracy: 0.7503
Epoch 29 | Train Accuracy: 0.6092 | Train Loss: 0.7689 | Test Loss: 0.6511 | Test Accuracy: 0.7570
Epoch 30 | Train Accuracy: 0.6181 | Train Loss: 0.7605 | Test Loss: 0.6187 | Test Accuracy: 0.7771
Epoch 31 | Train Accuracy: 0.6206 | Train Loss: 0.7567 | Test Loss: 0.6207 | Test Accuracy: 0.7777
Epoch 32 | Train Accuracy: 0.6221 | Train Loss: 0.7558 | Test Loss: 0.6259 | Test Accuracy: 0.7778
Epoch 33 | Train Accuracy: 0.6258 | Train Loss: 0.7529 | Test Loss: 0.6217 | Test Accuracy: 0.7730
Epoch 34 | Train Accuracy: 0.6257 | Train Loss: 0.7521 | Test Loss: 0.6334 | Test Accuracy: 0.7715
Epoch 35 | Train Accuracy: 0.6266 | Train Loss: 0.7501 | Test Loss: 0.6241 | Test Accuracy: 0.7741
Epoch 36 | Train Accuracy: 0.6279 | Train Loss: 0.7503 | Test Loss: 0.6283 | Test Accuracy: 0.7662
Epoch 37 | Train Accuracy: 0.6271 | Train Loss: 0.7489 | Test Loss: 0.6182 | Test Accuracy: 0.7790
Epoch 38 | Train Accuracy: 0.6295 | Train Loss: 0.7461 | Test Loss: 0.6168 | Test Accuracy: 0.7693
Epoch 39 | Train Accuracy: 0.6281 | Train Loss: 0.7452 | Test Loss: 0.6102 | Test Accuracy: 0.7769
Epoch 40 | Train Accuracy: 0.6308 | Train Loss: 0.7450 | Test Loss: 0.6250 | Test Accuracy: 0.7694
Epoch 41 | Train Accuracy: 0.6316 | Train Loss: 0.7430 | Test Loss: 0.6135 | Test Accuracy: 0.7744
Epoch 42 | Train Accuracy: 0.6321 | Train Loss: 0.7423 | Test Loss: 0.6257 | Test Accuracy: 0.7645
Epoch 43 | Train Accuracy: 0.6328 | Train Loss: 0.7403 | Test Loss: 0.6098 | Test Accuracy: 0.7728
Epoch 44 | Train Accuracy: 0.6355 | Train Loss: 0.7384 | Test Loss: 0.6285 | Test Accuracy: 0.7688
Epoch 45 | Train Accuracy: 0.6419 | Train Loss: 0.7315 | Test Loss: 0.6048 | Test Accuracy: 0.7766
Epoch 46 | Train Accuracy: 0.6434 | Train Loss: 0.7267 | Test Loss: 0.6018 | Test Accuracy: 0.7765
Epoch 47 | Train Accuracy: 0.6422 | Train Loss: 0.7263 | Test Loss: 0.6065 | Test Accuracy: 0.7798
Epoch 48 | Train Accuracy: 0.6440 | Train Loss: 0.7254 | Test Loss: 0.6027 | Test Accuracy: 0.7759
Epoch 49 | Train Accuracy: 0.6437 | Train Loss: 0.7245 | Test Loss: 0.6106 | Test Accuracy: 0.7787
